RESUMEN
Drug ID : 1,Drug Name :Aspirin,Generic Name :Acetylsalicylic Acid,Drug Class :Analgesic,Indications :Headache,Dosage Form :Tablet,Strength :325 mg,Route of Administration :Oral,Mechanism of Action :Inhibits prostaglandin synthesis,Side Effects :Stomach irritation,Contraindications :Allergy to NSAIDs,Interactions :Anticoagulants: increased bleeding risk,Warnings and Precautions :Gastric ulcers: risk of bleeding,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :PharmaCorp,Approval Date :44576,Availability :OTC,NDC :12345678901,Price :5.99/n
Drug ID : 154,Drug Name :Losartan,Generic Name :Losartan,Drug Class :Angiotensin II Receptor Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :50 mg,Route of Administration :Oral,Mechanism of Action :Blocks angiotensin II receptors,Side Effects :Cough,Contraindications : Low blood pressure,Interactions :Potassium supplements: use with caution,Warnings and Precautions :Take with or without food,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :HeartHealth,Approval Date :44515,Availability :Prescription,NDC :12345678908,Price :7.5/n
Drug ID : 155,Drug Name :Venlafaxine,Generic Name :Venlafaxine,Drug Class :Selective Serotonin-Norepinephrine Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :150 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin and norepinephrine reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :EmotionCare,Approval Date :44602,Availability :Prescription,NDC :23456789019,Price :8.25/n
Drug ID : 156,Drug Name :Ranitidine,Generic Name :Ranitidine,Drug Class :H2 Blocker,Indications :Gastric Ulcers,Dosage Form :Tablet,Strength :75 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Constipation,Interactions :Allergic reactions: avoid,Warnings and Precautions :Long-term use: increased risk of fractures,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :MediCure,Approval Date :44461,Availability :OTC,NDC :34567890130,Price :3.99/n
Drug ID : 157,Drug Name :Loratadine,Generic Name :Loratadine,Drug Class :Antihistamine,Indications :Allergies,Dosage Form :Tablet,Strength :10 mg,Route of Administration :Oral,Mechanism of Action :Blocks histamine receptors,Side Effects :Drowsiness (less common),Contraindications : Dry mouth,Interactions :Use as needed for allergy symptoms,Warnings and Precautions :May cause drowsiness: use caution while driving,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :AllergyRelief,Approval Date :44625,Availability :OTC,NDC :45678901241,Price :4.75/n
Drug ID : 158,Drug Name :Carvedilol,Generic Name :Carvedilol,Drug Class :Alpha-Beta Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :12.5 mg,Route of Administration :Oral,Mechanism of Action :Blocks alpha and beta receptors,Side Effects :Dizziness,Contraindications : Low blood pressure,Interactions :COPD: use with caution,Warnings and Precautions :Take with food,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :CardioPharm,Approval Date :44545,Availability :Prescription,NDC :56789012352,Price :5.99/n
Drug ID : 159,Drug Name :Sertraline,Generic Name :Sertraline,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :100 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44620,Availability :Prescription,NDC :67890123463,Price :7.25/n
Drug ID : 160,Drug Name :Duloxetine,Generic Name :Duloxetine,Drug Class :Selective Serotonin-Norepinephrine Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :60 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin and norepinephrine reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :EmotionCare,Approval Date :44479,Availability :Prescription,NDC :78901234574,Price :6.99/n
Drug ID : 161,Drug Name :Bupropion,Generic Name :Bupropion,Drug Class :Atypical Antidepressant,Indications :Depression,Dosage Form :Tablet,Strength :300 mg,Route of Administration :Oral,Mechanism of Action :Increases norepinephrine and dopamine,Side Effects :Insomnia,Contraindications : Weight loss,Interactions :Seizure disorder: use with caution,Warnings and Precautions :Do not take at bedtime,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44583,Availability :Prescription,NDC :89012345685,Price :9.5/n
Drug ID : 162,Drug Name :Lovastatin,Generic Name :Lovastatin,Drug Class :Cholesterol-lowering,Indications :Hyperlipidemia,Dosage Form :Tablet,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Inhibits cholesterol synthesis,Side Effects :Muscle pain,Contraindications : Liver problems,Interactions :Strong CYP3A4 inhibitors: increased risk of side effects,Warnings and Precautions :Avoid grapefruit juice,Pregnancy Category :Category X,Storage Conditions :Room temperature,Manufacturer :PharmaWell,Approval Date :44535,Availability :Prescription,NDC :90123456696,Price :4.99/n
Drug ID : 163,Drug Name :Clonazepam,Generic Name :Clonazepam,Drug Class :Benzodiazepine,Indications :Anxiety,Dosage Form :Tablet,Strength :2 mg,Route of Administration :Oral,Mechanism of Action :Enhances GABA activity,Side Effects :Drowsiness,Contraindications : Dizziness,Interactions :Avoid alcohol and other sedatives,Warnings and Precautions :Do not stop abruptly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44620,Availability :Prescription,NDC :12345678907,Price :5.99/n
Drug ID : 164,Drug Name :Paroxetine,Generic Name :Paroxetine,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44484,Availability :Prescription,NDC :23456789018,Price :4.25/n
Drug ID : 165,Drug Name :Hydrochlorothiazide,Generic Name :Hydrochlorothiazide,Drug Class :Thiazide Diuretic,Indications :Hypertension,Dosage Form :Tablet,Strength :25 mg,Route of Administration :Oral,Mechanism of Action :Increases urine output,Side Effects :Dehydration,Contraindications : Electrolyte imbalances,Interactions :Kidney impairment: avoid,Warnings and Precautions :Take with food or milk,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :DiureticCare,Approval Date :44620,Availability :Prescription,NDC :34567890129,Price :3.75/n
Drug ID : 166,Drug Name :Olanzapine,Generic Name :Olanzapine,Drug Class :Atypical Antipsychotic,Indications :Schizophrenia,Dosage Form :Tablet,Strength :10 mg,Route of Administration :Oral,Mechanism of Action :Blocks dopamine and serotonin receptors,Side Effects :Drowsiness,Contraindications : Weight gain,Interactions :Elderly with dementia: increased risk of death,Warnings and Precautions :May cause dizziness,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44469,Availability :Prescription,NDC :45678901240,Price :5.5/n
Drug ID : 167,Drug Name :Levothyroxine,Generic Name :Levothyroxine,Drug Class :Thyroid Hormone,Indications :Hypothyroidism,Dosage Form :Tablet,Strength :75 mcg,Route of Administration :Oral,Mechanism of Action :Replaces thyroid hormone,Side Effects :Tremor,Contraindications : Insomnia,Interactions :Cardiovascular disease: use with caution,Warnings and Precautions :Take on an empty stomach,Pregnancy Category :Category A,Storage Conditions :Room temperature,Manufacturer :EndoPharm,Approval Date :44571,Availability :Prescription,NDC :56789012351,Price :2.99/n
Drug ID : 168,Drug Name :Quetiapine,Generic Name :Quetiapine,Drug Class :Atypical Antipsychotic,Indications :Schizophrenia,Dosage Form :Tablet,Strength :50 mg,Route of Administration :Oral,Mechanism of Action :Blocks dopamine and serotonin receptors,Side Effects :Drowsiness,Contraindications : Weight gain,Interactions :Elderly with dementia: increased risk of death,Warnings and Precautions :May cause dizziness,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44515,Availability :Prescription,NDC :67890123462,Price :7.75/n
Drug ID : 169,Drug Name :Prednisone,Generic Name :Prednisone,Drug Class :Corticosteroid,Indications :Inflammatory Conditions,Dosage Form :Tablet,Strength :5 mg,Route of Administration :Oral,Mechanism of Action :Suppresses immune response,Side Effects :Weight gain,Contraindications : Mood changes,Interactions :Avoid alcohol and grapefruit,Warnings and Precautions :Take with food or milk,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :InflammaCare,Approval Date :44621,Availability :Prescription,NDC :78901234573,Price :4.5/n
Drug ID : 170,Drug Name :Fluticasone Propionate / Salmeterol,Generic Name :Fluticasone Propionate / Salmeterol,Drug Class :Corticosteroid / Long-acting Beta Agonist,Indications :Asthma,Dosage Form :Inhaler,Strength :100 mcg / 10 mcg per inhalation,Route of Administration :Inhalation,Mechanism of Action :Reduces inflammation and bronchoconstriction,Side Effects : Hoarseness,Contraindications : Oral candidiasis,Interactions :Rinse mouth after use,Warnings and Precautions :Use regularly for best results,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :RespireCare,Approval Date :44449,Availability :Prescription,NDC :89012345684,Price :15.99/n
Drug ID : 171,Drug Name :Simvastatin,Generic Name :Simvastatin,Drug Class :Cholesterol-lowering,Indications :Hyperlipidemia,Dosage Form :Tablet,Strength :80 mg,Route of Administration :Oral,Mechanism of Action :Inhibits cholesterol synthesis,Side Effects :Muscle pain,Contraindications : Liver problems,Interactions :Strong CYP3A4 inhibitors: increased risk of side effects,Warnings and Precautions :Avoid grapefruit juice,Pregnancy Category :Category X,Storage Conditions :Room temperature,Manufacturer :PharmaWell,Approval Date :44607,Availability :Prescription,NDC :90123456695,Price :9.99/n
Drug ID : 172,Drug Name :Amoxicillin,Generic Name :Amoxicillin,Drug Class :Antibiotic,Indications :Bacterial Infections,Dosage Form :Capsule,Strength :125 mg,Route of Administration :Oral,Mechanism of Action :Inhibits bacterial cell wall synthesis,Side Effects :Nausea,Contraindications : Allergic reactions,Interactions :Penicillin: reduced efficacy,Warnings and Precautions :Take with food to reduce stomach upset,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :MediPharm,Approval Date :44530,Availability :Prescription,NDC :12345678906,Price :8.75/n
Drug ID : 173,Drug Name :Lisinopril,Generic Name :Lisinopril,Drug Class :Antihypertensive,Indications :Hypertension,Dosage Form :Tablet,Strength :2.5 mg,Route of Administration :Oral,Mechanism of Action :Blocks conversion of angiotensin I to angiotensin II,Side Effects :Cough,Contraindications : Kidney problems,Interactions :Diuretics: increased risk of kidney problems,Warnings and Precautions :Monitor kidney function regularly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :HealthMeds,Approval Date :44635,Availability :Prescription,NDC :23456789017,Price :6.5/n
Drug ID : 174,Drug Name :Albuterol,Generic Name :Albuterol,Drug Class :Bronchodilator,Indications :Asthma,Dosage Form :Inhaler,Strength :90 mcg per inhalation,Route of Administration :Inhalation,Mechanism of Action :Stimulates beta-2 adrenergic receptors,Side Effects :Tremor,Contraindications : Rapid heart rate,Interactions :Beta-blockers: decreased effectiveness,Warnings and Precautions :Use as needed for acute asthma symptoms,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :RespirePharma,Approval Date :44461,Availability :Prescription,NDC :34567890128,Price :18.99/n
Drug ID : 175,Drug Name :Omeprazole,Generic Name :Omeprazole,Drug Class :Proton Pump Inhibitor,Indications :Acid Reflux,Dosage Form :Capsule,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Abdominal pain,Interactions :Clopidogrel: reduced effectiveness,Warnings and Precautions :Take before a meal,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MediCare,Approval Date :44620,Availability :OTC,NDC :45678901239,Price :6.25/n
Drug ID : 176,Drug Name :Atenolol,Generic Name :Atenolol,Drug Class :Beta Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :100 mg,Route of Administration :Oral,Mechanism of Action :Blocks beta receptors,Side Effects :Low heart rate,Contraindications : Low blood pressure,Interactions :Asthma: use with caution,Warnings and Precautions :Do not stop abruptly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :CardioPharm,Approval Date :44510,Availability :Prescription,NDC :56789012350,Price :5.99/n
Drug ID : 177,Drug Name :Citalopram,Generic Name :Citalopram,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44625,Availability :Prescription,NDC :67890123461,Price :6.75/n
Drug ID : 178,Drug Name :Esomeprazole,Generic Name :Esomeprazole,Drug Class :Proton Pump Inhibitor,Indications :Acid Reflux,Dosage Form :Capsule,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Abdominal pain,Interactions :Clopidogrel: reduced effectiveness,Warnings and Precautions :Take before a meal,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MediCare,Approval Date :44484,Availability :OTC,NDC :78901234572,Price :5.5/n
Drug ID : 179,Drug Name :Losartan,Generic Name :Losartan,Drug Class :Angiotensin II Receptor Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :25 mg,Route of Administration :Oral,Mechanism of Action :Blocks angiotensin II receptors,Side Effects :Cough,Contraindications : Low blood pressure,Interactions :Potassium supplements: use with caution,Warnings and Precautions :Take with or without food,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :HeartHealth,Approval Date :44589,Availability :Prescription,NDC :89012345683,Price :7.25/n
Drug ID : 180,Drug Name :Venlafaxine,Generic Name :Venlafaxine,Drug Class :Selective Serotonin-Norepinephrine Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :75 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin and norepinephrine reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :EmotionCare,Approval Date :44505,Availability :Prescription,NDC :90123456694,Price :8.99/n
Drug ID : 181,Drug Name :Ranitidine,Generic Name :Ranitidine,Drug Class :H2 Blocker,Indications :Gastric Ulcers,Dosage Form :Tablet,Strength :150 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Constipation,Interactions :Allergic reactions: avoid,Warnings and Precautions :Long-term use: increased risk of fractures,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :MediCure,Approval Date :44607,Availability :OTC,NDC :12345678905,Price :4.5/n
Drug ID : 182,Drug Name :Loratadine,Generic Name :Loratadine,Drug Class :Antihistamine,Indications :Allergies,Dosage Form :Tablet,Strength :10 mg,Route of Administration :Oral,Mechanism of Action :Blocks histamine receptors,Side Effects :Drowsiness (less common),Contraindications : Dry mouth,Interactions :Use as needed for allergy symptoms,Warnings and Precautions :May cause drowsiness: use caution while driving,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :AllergyRelief,Approval Date :44560,Availability :OTC,NDC :23456789016,Price :3.75/n
Drug ID : 183,Drug Name :Carvedilol,Generic Name :Carvedilol,Drug Class :Alpha-Beta Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :6.25 mg,Route of Administration :Oral,Mechanism of Action :Blocks alpha and beta receptors,Side Effects :Dizziness,Contraindications : Low blood pressure,Interactions :COPD: use with caution,Warnings and Precautions :Take with food,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :CardioPharm,Approval Date :44640,Availability :Prescription,NDC :34567890127,Price :4.99/n
Drug ID : 184,Drug Name :Sertraline,Generic Name :Sertraline,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :150 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44479,Availability :Prescription,NDC :45678901238,Price :5.5/n
Drug ID : 185,Drug Name :Duloxetine,Generic Name :Duloxetine,Drug Class :Selective Serotonin-Norepinephrine Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :90 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin and norepinephrine reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :EmotionCare,Approval Date :44589,Availability :Prescription,NDC :56789012349,Price :6.75/n
Drug ID : 186,Drug Name :Bupropion,Generic Name :Bupropion,Drug Class :Atypical Antidepressant,Indications :Depression,Dosage Form :Tablet,Strength :450 mg,Route of Administration :Oral,Mechanism of Action :Increases norepinephrine and dopamine,Side Effects :Insomnia,Contraindications : Weight loss,Interactions :Seizure disorder: use with caution,Warnings and Precautions :Do not take at bedtime,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44520,Availability :Prescription,NDC :67890123460,Price :9.25/n
Drug ID : 187,Drug Name :Lovastatin,Generic Name :Lovastatin,Drug Class :Cholesterol-lowering,Indications :Hyperlipidemia,Dosage Form :Tablet,Strength :60 mg,Route of Administration :Oral,Mechanism of Action :Inhibits cholesterol synthesis,Side Effects :Muscle pain,Contraindications : Liver problems,Interactions :Strong CYP3A4 inhibitors: increased risk of side effects,Warnings and Precautions :Avoid grapefruit juice,Pregnancy Category :Category X,Storage Conditions :Room temperature,Manufacturer :PharmaWell,Approval Date :44602,Availability :Prescription,NDC :78901234571,Price :5.99/n
Drug ID : 188,Drug Name :Clonazepam,Generic Name :Clonazepam,Drug Class :Benzodiazepine,Indications :Anxiety,Dosage Form :Tablet,Strength :2 mg,Route of Administration :Oral,Mechanism of Action :Enhances GABA activity,Side Effects :Drowsiness,Contraindications : Dizziness,Interactions :Avoid alcohol and other sedatives,Warnings and Precautions :Do not stop abruptly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44545,Availability :Prescription,NDC :89012345682,Price :6.5/n
Drug ID : 189,Drug Name :Paroxetine,Generic Name :Paroxetine,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :60 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44621,Availability :Prescription,NDC :90123456693,Price :7.99/n
Drug ID : 190,Drug Name :Hydrochlorothiazide,Generic Name :Hydrochlorothiazide,Drug Class :Thiazide Diuretic,Indications :Hypertension,Dosage Form :Tablet,Strength :50 mg,Route of Administration :Oral,Mechanism of Action :Increases urine output,Side Effects :Dehydration,Contraindications : Electrolyte imbalances,Interactions :Kidney impairment: avoid,Warnings and Precautions :Take with food or milk,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :DiureticCare,Approval Date :44491,Availability :Prescription,NDC :12345678904,Price :3.99/n
Drug ID : 191,Drug Name :Olanzapine,Generic Name :Olanzapine,Drug Class :Atypical Antipsychotic,Indications :Schizophrenia,Dosage Form :Tablet,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Blocks dopamine and serotonin receptors,Side Effects :Drowsiness,Contraindications : Weight gain,Interactions :Elderly with dementia: increased risk of death,Warnings and Precautions :May cause dizziness,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44607,Availability :Prescription,NDC :23456789015,Price :8.5/n
Drug ID : 192,Drug Name :Levothyroxine,Generic Name :Levothyroxine,Drug Class :Thyroid Hormone,Indications :Hypothyroidism,Dosage Form :Tablet,Strength :100 mcg,Route of Administration :Oral,Mechanism of Action :Replaces thyroid hormone,Side Effects :Tremor,Contraindications : Insomnia,Interactions :Cardiovascular disease: use with caution,Warnings and Precautions :Take on an empty stomach,Pregnancy Category :Category A,Storage Conditions :Room temperature,Manufacturer :EndoPharm,Approval Date :44505,Availability :Prescription,NDC :34567890126,Price :3.75/n
Drug ID : 193,Drug Name :Quetiapine,Generic Name :Quetiapine,Drug Class :Atypical Antipsychotic,Indications :Schizophrenia,Dosage Form :Tablet,Strength :25 mg,Route of Administration :Oral,Mechanism of Action :Blocks dopamine and serotonin receptors,Side Effects :Drowsiness,Contraindications : Weight gain,Interactions :Elderly with dementia: increased risk of death,Warnings and Precautions :May cause dizziness,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44591,Availability :Prescription,NDC :45678901237,Price :6.99/n
Drug ID : 194,Drug Name :Prednisone,Generic Name :Prednisone,Drug Class :Corticosteroid,Indications :Inflammatory Conditions,Dosage Form :Tablet,Strength :2.5 mg,Route of Administration :Oral,Mechanism of Action :Suppresses immune response,Side Effects :Weight gain,Contraindications : Mood changes,Interactions :Avoid alcohol and grapefruit,Warnings and Precautions :Take with food or milk,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :InflammaCare,Approval Date :44454,Availability :Prescription,NDC :56789012348,Price :4.25/n
Drug ID : 195,Drug Name :Fluticasone Propionate / Salmeterol,Generic Name :Fluticasone Propionate / Salmeterol,Drug Class :Corticosteroid / Long-acting Beta Agonist,Indications :Asthma,Dosage Form :Inhaler,Strength :50 mcg / 5 mcg per inhalation,Route of Administration :Inhalation,Mechanism of Action :Reduces inflammation and bronchoconstriction,Side Effects : Hoarseness,Contraindications : Oral candidiasis,Interactions :Rinse mouth after use,Warnings and Precautions :Use regularly for best results,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :RespireCare,Approval Date :44625,Availability :Prescription,NDC :67890123459,Price :10.99/n
Drug ID : 196,Drug Name :Simvastatin,Generic Name :Simvastatin,Drug Class :Cholesterol-lowering,Indications :Hyperlipidemia,Dosage Form :Tablet,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Inhibits cholesterol synthesis,Side Effects :Muscle pain,Contraindications : Liver problems,Interactions :Strong CYP3A4 inhibitors: increased risk of side effects,Warnings and Precautions :Avoid grapefruit juice,Pregnancy Category :Category X,Storage Conditions :Room temperature,Manufacturer :PharmaWell,Approval Date :44484,Availability :Prescription,NDC :78901234570,Price :3.99/n
Drug ID : 197,Drug Name :Amoxicillin,Generic Name :Amoxicillin,Drug Class :Antibiotic,Indications :Bacterial Infections,Dosage Form :Capsule,Strength :500 mg,Route of Administration :Oral,Mechanism of Action :Inhibits bacterial cell wall synthesis,Side Effects :Nausea,Contraindications : Allergic reactions,Interactions :Penicillin: reduced efficacy,Warnings and Precautions :Take with food to reduce stomach upset,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :MediPharm,Approval Date :44571,Availability :Prescription,NDC :89012345681,Price :6.5/n
Drug ID : 198,Drug Name :Lisinopril,Generic Name :Lisinopril,Drug Class :Antihypertensive,Indications :Hypertension,Dosage Form :Tablet,Strength :10 mg,Route of Administration :Oral,Mechanism of Action :Blocks conversion of angiotensin I to angiotensin II,Side Effects :Cough,Contraindications : Kidney problems,Interactions :Diuretics: increased risk of kidney problems,Warnings and Precautions :Monitor kidney function regularly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :HealthMeds,Approval Date :44520,Availability :Prescription,NDC :90123456692,Price :4.75/n
Drug ID : 199,Drug Name :Albuterol,Generic Name :Albuterol,Drug Class :Bronchodilator,Indications :Asthma,Dosage Form :Inhaler,Strength :180 mcg per inhalation,Route of Administration :Inhalation,Mechanism of Action :Stimulates beta-2 adrenergic receptors,Side Effects :Tremor,Contraindications : Rapid heart rate,Interactions :Beta-blockers: decreased effectiveness,Warnings and Precautions :Use as needed for acute asthma symptoms,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :RespirePharma,Approval Date :44612,Availability :Prescription,NDC :12345678903,Price :16.99/n
Drug ID : 200,Drug Name :Omeprazole,Generic Name :Omeprazole,Drug Class :Proton Pump Inhibitor,Indications :Acid Reflux,Dosage Form :Capsule,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Abdominal pain,Interactions :Clopidogrel: reduced effectiveness,Warnings and Precautions :Take before a meal,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MediCare,Approval Date :44479,Availability :OTC,NDC :23456789014,Price :7.25/n
Drug ID : 201,Drug Name :Levothyroxine,Generic Name :Levothyroxine,Drug Class :Thyroid Hormone,Indications :Hypothyroidism,Dosage Form :Tablet,Strength :125 mcg,Route of Administration :Oral,Mechanism of Action :Replaces thyroid hormone,Side Effects :Tremor,Contraindications : Insomnia,Interactions :Cardiovascular disease: use with caution,Warnings and Precautions :Take on an empty stomach,Pregnancy Category :Category A,Storage Conditions :Room temperature,Manufacturer :EndoPharm,Approval Date :44621,Availability :Prescription,NDC :34567890125,Price :4.99/n
Drug ID : 202,Drug Name :Quetiapine,Generic Name :Quetiapine,Drug Class :Atypical Antipsychotic,Indications :Schizophrenia,Dosage Form :Tablet,Strength :100 mg,Route of Administration :Oral,Mechanism of Action :Blocks dopamine and serotonin receptors,Side Effects :Drowsiness,Contraindications : Weight gain,Interactions :Elderly with dementia: increased risk of death,Warnings and Precautions :May cause dizziness,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44515,Availability :Prescription,NDC :45678901236,Price :8.75/n
Drug ID : 203,Drug Name :Prednisone,Generic Name :Prednisone,Drug Class :Corticosteroid,Indications :Inflammatory Conditions,Dosage Form :Tablet,Strength :10 mg,Route of Administration :Oral,Mechanism of Action :Suppresses immune response,Side Effects :Weight gain,Contraindications : Mood changes,Interactions :Avoid alcohol and grapefruit,Warnings and Precautions :Take with food or milk,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :InflammaCare,Approval Date :44620,Availability :Prescription,NDC :56789012347,Price :3.99/n
Drug ID : 204,Drug Name :Fluticasone Propionate / Salmeterol,Generic Name :Fluticasone Propionate / Salmeterol,Drug Class :Corticosteroid / Long-acting Beta Agonist,Indications :Asthma,Dosage Form :Inhaler,Strength :200 mcg / 20 mcg per inhalation,Route of Administration :Inhalation,Mechanism of Action :Reduces inflammation and bronchoconstriction,Side Effects : Hoarseness,Contraindications : Oral candidiasis,Interactions :Rinse mouth after use,Warnings and Precautions :Use regularly for best results,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :RespireCare,Approval Date :44510,Availability :Prescription,NDC :67890123458,Price :12.99/n
